category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Component	GO.0070069	11	19	4932	Q0250,YBL045C,YDL067C,YDR529C,YGL187C,YHR001W-A,YHR051W,YIL111W,YLR038C,YNL052W,YOR065W	COX2,COR1,COX9,QCR7,COX4,QCR10,COX6,COX5B,COX12,COX5A,CYT1	3.29e-5	0.001	cytochrome complex
Component	GO.0005751	7	10	4932	Q0250,YDL067C,YGL187C,YHR051W,YIL111W,YLR038C,YNL052W	COX2,COX9,COX4,COX6,COX5B,COX12,COX5A	4.2e-4	0.0122	mitochondrial respiratory chain complex IV
Component	GO.0005753	8	15	4932	YBR039W,YDL004W,YDR322C-A,YDR377W,YKL016C,YML081C-A,YOL077W-A,YPL078C	ATP3,ATP16,TIM11,ATP17,ATP7,ATP18,ATP19,ATP4	6.2e-4	0.0158	mitochondrial proton-transporting ATP synthase complex
Component	GO.0043227	248	2267	4932	Q0250,YAL029C,YAL032C,YBL007C,YBL016W,YBL033C,YBL045C,YBL046W,YBL059C-A,YBR039W,YBR049C,YBR057C,YBR058C,YBR084W,YBR111W-A,YBR120C,YBR123C,YBR126W-A,YBR215W,YBR230C,YBR231C,YBR242W,YBR247C,YCL017C,YCL039W,YCL057C-A,YCL064C,YCR028C-A,YCR043C,YCR046C,YDL004W,YDL043C,YDL067C,YDL076C,YDL116W,YDL123W,YDL128W,YDL130W,YDL153C,YDL181W,YDL205C,YDL209C,YDR045C,YDR046C,YDR047W,YDR070C,YDR119W,YDR148C,YDR163W,YDR175C,YDR176W,YDR194C,YDR231C,YDR303C,YDR311W,YDR322C-A,YDR339C,YDR365C,YDR377W,YDR379C-A,YDR383C,YDR391C,YDR405W,YDR462W,YDR508C,YDR517W,YDR529C,YEL032W,YEL037C,YEL039C,YEL044W,YEL052W,YER002W,YER026C,YER063W,YER068W,YER073W,YER083C,YER088C,YER089C,YER127W,YER164W,YER174C,YFL014W,YFR003C,YFR049W,YGL018C,YGL022W,YGL023C,YGL027C,YGL037C,YGL038C,YGL058W,YGL125W,YGL139W,YGL185C,YGL187C,YGR002C,YGR088W,YGR123C,YGR158C,YGR165W,YGR187C,YGR205W,YGR215W,YGR244C,YGR251W,YHL020C,YHL034C,YHR001W-A,YHR009C,YHR024C,YHR037W,YHR041C,YHR051W,YHR103W,YHR108W,YHR116W,YHR122W,YHR127W,YHR148W,YHR167W,YHR198C,YHR207C,YIL021W,YIL111W,YIL115C,YIL125W,YIL136W,YJL076W,YJL133C-A,YJL164C,YJL176C,YJL186W,YJR057W,YJR063W,YJR067C,YJR073C,YJR077C,YJR093C,YKL016C,YKL021C,YKL053C-A,YKL054C,YKL085W,YKL096W,YKL137W,YKL143W,YKL148C,YKL170W,YKL195W,YKL206C,YKR016W,YKR029C,YKR042W,YKR068C,YKR071C,YKR081C,YLL041C,YLR026C,YLR038C,YLR043C,YLR079W,YLR086W,YLR119W,YLR203C,YLR299W,YLR300W,YLR335W,YLR380W,YLR420W,YLR435W,YML062C,YML081C-A,YML110C,YML128C,YMR002W,YMR031C,YMR036C,YMR089C,YMR097C,YMR112C,YMR117C,YMR189W,YMR215W,YMR236W,YMR241W,YMR251W-A,YMR263W,YMR291W,YMR302C,YMR311C,YNL041C,YNL052W,YNL066W,YNL098C,YNL110C,YNL130C,YNL175C,YNL185C,YNL192W,YNL246W,YNL250W,YNL272C,YNL317W,YNR010W,YOL077W-A,YOL090W,YOL096C,YOL125W,YOL143C,YOR045W,YOR065W,YOR078W,YOR108W,YOR125C,YOR142W,YOR158W,YOR176W,YOR204W,YOR210W,YOR215C,YOR271C,YOR356W,YPL004C,YPL037C,YPL043W,YPL059W,YPL078C,YPL082C,YPL086C,YPL096W,YPL098C,YPL099C,YPL117C,YPL127C,YPL131W,YPL247C,YPR052C,YPR072W,YPR088C,YPR100W,YPR137W,YPR149W,YPR159W,YPR162C,YPR178W,YPR182W	COX2,MYO4,PRP45,SLA1,FUS3,RIB1,COR1,PSY4,CMC2,ATP3,REB1,MUM2,UBP14,MIS1,SUS1,CBP6,TFC1,MEO1,HPC2,OM14,SWC5,YBR242W,ENP1,NFS1,GID7,MIC10,CHA1,RIM1,YCR043C,IMG1,ATP16,PRP11,COX9,RXT3,NUP84,SNA4,VCX1,RPP1B,SAS10,INH1,HEM3,CWC2,RPC11,BAP3,HEM12,FMP16,VBA4,KGD2,CWC15,RSM24,NGG1,MSS116,COX20,RSC3,TFB1,TIM11,FCF1,ESF1,ATP17,SDH6,NKP1,YDR391C,MRP20,MRPL28,GNP1,GRH1,QCR7,MCM3,RAD23,CYC7,IES6,AFG1,NOP16,CHO1,THO1,MOT2,ALD5,GET2,DOT6,PTC2,LCP5,CHD1,GRX4,HSP12,YPI1,YMR31,JAC1,STT3,PIB2,CWH41,PNC1,OCH1,RAD6,MET13,FLC3,YGL185C,COX4,SWC4,CTT1,PPT1,MTR3,MRPS35,HGH1,TDA10,RSM27,LSC2,NOP19,OPI1,SBP1,QCR10,TDA3,MAS2,PUT2,SRB2,COX6,SBE22,GGA2,COX23,CIA2,YHR127W,IMP3,THP2,AIM18,SET5,RPB3,COX5B,NUP159,KGD1,OM45,NET1,YJL133C-A,TPK1,SWI3,MNN5,CDC8,RPA12,YAE1,OPI3,MIR1,FIP1,ATP7,MAK11,MDM35,DEF1,MDH1,CWP1,CMC1,LTV1,SDH1,MRPL38,MIA40,ADD66,MIC60,SET3,UTH1,BET3,DRE2,RPF2,SDH2,SED5,COX12,TRX1,SIC1,SMC4,SRN2,MSS51,ECM38,EXG1,NUP2,CSR1,URA4,TSR2,MFT1,ATP18,COQ5,MSC1,MIX17,EIS1,MIH1,YTA12,MTG1,MED11,SPC24,GCV2,GAS3,TAF9,YHM2,HOR7,SAP30,TDA1,YME2,GLC8,COG6,COX5A,SUN4,RAS2,NOP15,CPT1,NOP13,MRPL19,CHS1,VPS75,RAD50,SEC2,PFS2,CSE2,ATP19,MSH2,COQ3,TRM13,RIB4,TOM6,CYT1,BUD21,LEU9,CAT5,LSC1,PET123,HEM15,DED1,RPB10,AIM41,FSF1,CIR2,LSP1,EGD1,NOP4,GRX5,ATP4,MOT1,ELP3,PNG1,MGR2,INA17,IDI1,HHO1,RPL5,YPL247C,NHP6A,NOT5,SRP54,MRPL51,RRP9,NCE102,KRE6,ORC4,PRP4,SMX3	0.0016	0.0367	membrane-bounded organelle
Component	GO.1990204	11	34	4932	YBL045C,YDR148C,YDR529C,YFR049W,YHR001W-A,YIL125W,YKL148C,YLL041C,YMR189W,YOR065W,YOR356W	COR1,KGD2,QCR7,YMR31,QCR10,KGD1,SDH1,SDH2,GCV2,CYT1,CIR2	0.0018	0.0379	oxidoreductase complex
Component	GO.0043231	245	2236	4932	Q0250,YAL029C,YAL032C,YBL007C,YBL016W,YBL033C,YBL045C,YBL046W,YBL059C-A,YBR039W,YBR049C,YBR057C,YBR058C,YBR084W,YBR111W-A,YBR120C,YBR123C,YBR126W-A,YBR215W,YBR230C,YBR231C,YBR242W,YBR247C,YCL017C,YCL039W,YCL057C-A,YCL064C,YCR028C-A,YCR043C,YCR046C,YDL004W,YDL043C,YDL067C,YDL076C,YDL116W,YDL123W,YDL128W,YDL130W,YDL153C,YDL181W,YDL205C,YDL209C,YDR045C,YDR046C,YDR047W,YDR070C,YDR119W,YDR148C,YDR163W,YDR175C,YDR176W,YDR194C,YDR231C,YDR303C,YDR311W,YDR322C-A,YDR339C,YDR365C,YDR377W,YDR379C-A,YDR383C,YDR391C,YDR405W,YDR462W,YDR508C,YDR517W,YDR529C,YEL032W,YEL037C,YEL039C,YEL044W,YEL052W,YER002W,YER026C,YER063W,YER068W,YER073W,YER083C,YER088C,YER089C,YER127W,YER164W,YER174C,YFL014W,YFR003C,YFR049W,YGL018C,YGL022W,YGL023C,YGL027C,YGL037C,YGL038C,YGL058W,YGL125W,YGL139W,YGL185C,YGL187C,YGR002C,YGR088W,YGR123C,YGR158C,YGR165W,YGR187C,YGR205W,YGR215W,YGR244C,YGR251W,YHL020C,YHL034C,YHR001W-A,YHR024C,YHR037W,YHR041C,YHR051W,YHR103W,YHR108W,YHR116W,YHR122W,YHR127W,YHR148W,YHR167W,YHR198C,YHR207C,YIL021W,YIL111W,YIL115C,YIL125W,YIL136W,YJL076W,YJL133C-A,YJL164C,YJL176C,YJL186W,YJR057W,YJR063W,YJR067C,YJR073C,YJR077C,YJR093C,YKL016C,YKL021C,YKL053C-A,YKL054C,YKL085W,YKL096W,YKL137W,YKL143W,YKL148C,YKL170W,YKL195W,YKL206C,YKR016W,YKR029C,YKR042W,YKR068C,YKR071C,YKR081C,YLL041C,YLR026C,YLR038C,YLR043C,YLR079W,YLR086W,YLR119W,YLR203C,YLR299W,YLR300W,YLR335W,YLR380W,YLR420W,YLR435W,YML062C,YML081C-A,YML110C,YML128C,YMR002W,YMR031C,YMR036C,YMR089C,YMR097C,YMR112C,YMR117C,YMR189W,YMR215W,YMR236W,YMR241W,YMR251W-A,YMR263W,YMR291W,YMR302C,YMR311C,YNL041C,YNL052W,YNL066W,YNL098C,YNL110C,YNL130C,YNL175C,YNL185C,YNL246W,YNL250W,YNL317W,YNR010W,YOL077W-A,YOL090W,YOL096C,YOL125W,YOL143C,YOR045W,YOR065W,YOR078W,YOR108W,YOR125C,YOR142W,YOR158W,YOR176W,YOR204W,YOR210W,YOR215C,YOR271C,YOR356W,YPL004C,YPL037C,YPL043W,YPL059W,YPL078C,YPL082C,YPL086C,YPL096W,YPL098C,YPL099C,YPL117C,YPL127C,YPL131W,YPL247C,YPR052C,YPR072W,YPR088C,YPR100W,YPR137W,YPR149W,YPR159W,YPR162C,YPR178W,YPR182W	COX2,MYO4,PRP45,SLA1,FUS3,RIB1,COR1,PSY4,CMC2,ATP3,REB1,MUM2,UBP14,MIS1,SUS1,CBP6,TFC1,MEO1,HPC2,OM14,SWC5,YBR242W,ENP1,NFS1,GID7,MIC10,CHA1,RIM1,YCR043C,IMG1,ATP16,PRP11,COX9,RXT3,NUP84,SNA4,VCX1,RPP1B,SAS10,INH1,HEM3,CWC2,RPC11,BAP3,HEM12,FMP16,VBA4,KGD2,CWC15,RSM24,NGG1,MSS116,COX20,RSC3,TFB1,TIM11,FCF1,ESF1,ATP17,SDH6,NKP1,YDR391C,MRP20,MRPL28,GNP1,GRH1,QCR7,MCM3,RAD23,CYC7,IES6,AFG1,NOP16,CHO1,THO1,MOT2,ALD5,GET2,DOT6,PTC2,LCP5,CHD1,GRX4,HSP12,YPI1,YMR31,JAC1,STT3,PIB2,CWH41,PNC1,OCH1,RAD6,MET13,FLC3,YGL185C,COX4,SWC4,CTT1,PPT1,MTR3,MRPS35,HGH1,TDA10,RSM27,LSC2,NOP19,OPI1,SBP1,QCR10,MAS2,PUT2,SRB2,COX6,SBE22,GGA2,COX23,CIA2,YHR127W,IMP3,THP2,AIM18,SET5,RPB3,COX5B,NUP159,KGD1,OM45,NET1,YJL133C-A,TPK1,SWI3,MNN5,CDC8,RPA12,YAE1,OPI3,MIR1,FIP1,ATP7,MAK11,MDM35,DEF1,MDH1,CWP1,CMC1,LTV1,SDH1,MRPL38,MIA40,ADD66,MIC60,SET3,UTH1,BET3,DRE2,RPF2,SDH2,SED5,COX12,TRX1,SIC1,SMC4,SRN2,MSS51,ECM38,EXG1,NUP2,CSR1,URA4,TSR2,MFT1,ATP18,COQ5,MSC1,MIX17,EIS1,MIH1,YTA12,MTG1,MED11,SPC24,GCV2,GAS3,TAF9,YHM2,HOR7,SAP30,TDA1,YME2,GLC8,COG6,COX5A,SUN4,RAS2,NOP15,CPT1,NOP13,MRPL19,VPS75,RAD50,PFS2,CSE2,ATP19,MSH2,COQ3,TRM13,RIB4,TOM6,CYT1,BUD21,LEU9,CAT5,LSC1,PET123,HEM15,DED1,RPB10,AIM41,FSF1,CIR2,LSP1,EGD1,NOP4,GRX5,ATP4,MOT1,ELP3,PNG1,MGR2,INA17,IDI1,HHO1,RPL5,YPL247C,NHP6A,NOT5,SRP54,MRPL51,RRP9,NCE102,KRE6,ORC4,PRP4,SMX3	0.0019	0.0382	intracellular membrane-bounded organelle
Component	GO.0031304	8	19	4932	YCL057C-A,YJR077C,YKL195W,YKR016W,YMR089C,YMR302C,YOR356W,YPL099C	MIC10,MIR1,MIA40,MIC60,YTA12,YME2,CIR2,INA17	0.002	0.0382	intrinsic component of mitochondrial inner membrane
Component	GO.0000276	6	10	4932	YDR322C-A,YDR377W,YKL016C,YML081C-A,YOL077W-A,YPL078C	TIM11,ATP17,ATP7,ATP18,ATP19,ATP4	0.002	0.0382	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
Function	GO.0009055	15	41	4932	Q0250,YDL067C,YEL039C,YER174C,YGL187C,YHR051W,YIL111W,YKL148C,YKR071C,YLL041C,YLR038C,YNL052W,YOR065W,YOR356W,YPL059W	COX2,COX9,CYC7,GRX4,COX4,COX6,COX5B,SDH1,DRE2,SDH2,COX12,COX5A,CYT1,CIR2,GRX5	8.71e-5	0.0438	electron transfer activity
KEGG	map00190	21	52	4932	Q0250,YBL045C,YBR039W,YDL004W,YDL067C,YDR322C-A,YDR377W,YDR529C,YGL187C,YHR001W-A,YHR051W,YIL111W,YKL016C,YKL148C,YLL041C,YLR038C,YML081C-A,YNL052W,YOL077W-A,YOR065W,YPL078C	COX2,COR1,ATP3,ATP16,COX9,TIM11,ATP17,QCR7,COX4,QCR10,COX6,COX5B,ATP7,SDH1,SDH2,COX12,ATP18,COX5A,ATP19,CYT1,ATP4	9.11e-7	6.56e-5	Oxidative phosphorylation
Keyword	KW-0496	91	466	4932	Q0250,YBL045C,YBL059C-A,YBR039W,YBR084W,YBR120C,YBR230C,YCL017C,YCL057C-A,YCL064C,YCR028C-A,YCR046C,YDL004W,YDL067C,YDL181W,YDR070C,YDR148C,YDR175C,YDR194C,YDR231C,YDR322C-A,YDR377W,YDR379C-A,YDR405W,YDR462W,YDR508C,YDR529C,YEL039C,YER026C,YER073W,YFR049W,YGL018C,YGL187C,YGR165W,YGR215W,YGR244C,YHR001W-A,YHR024C,YHR037W,YHR051W,YHR116W,YHR198C,YIL111W,YIL125W,YIL136W,YJL133C-A,YJR073C,YJR077C,YKL016C,YKL053C-A,YKL085W,YKL137W,YKL148C,YKL170W,YKL195W,YKR016W,YKR042W,YKR071C,YLL041C,YLR038C,YLR043C,YLR203C,YML081C-A,YML110C,YMR002W,YMR089C,YMR097C,YMR189W,YMR241W,YMR302C,YNL052W,YNL130C,YNL185C,YOL077W-A,YOL096C,YOL143C,YOR045W,YOR065W,YOR108W,YOR125C,YOR142W,YOR158W,YOR176W,YOR215C,YOR271C,YOR356W,YPL059W,YPL078C,YPL082C,YPL099C,YPR100W	COX2,COR1,CMC2,ATP3,MIS1,CBP6,OM14,NFS1,MIC10,CHA1,RIM1,IMG1,ATP16,COX9,INH1,FMP16,KGD2,RSM24,MSS116,COX20,TIM11,ATP17,SDH6,MRP20,MRPL28,GNP1,QCR7,CYC7,CHO1,ALD5,YMR31,JAC1,COX4,MRPS35,RSM27,LSC2,QCR10,MAS2,PUT2,COX6,COX23,AIM18,COX5B,KGD1,OM45,YJL133C-A,OPI3,MIR1,ATP7,MDM35,MDH1,CMC1,SDH1,MRPL38,MIA40,MIC60,UTH1,DRE2,SDH2,COX12,TRX1,MSS51,ATP18,COQ5,MIX17,YTA12,MTG1,GCV2,YHM2,YME2,COX5A,CPT1,MRPL19,ATP19,COQ3,RIB4,TOM6,CYT1,LEU9,CAT5,LSC1,PET123,HEM15,AIM41,FSF1,CIR2,GRX5,ATP4,MOT1,INA17,MRPL51	7.86e-10	1.56e-7	Mitochondrion
Keyword	KW-0999	37	112	4932	Q0250,YBL045C,YBL059C-A,YBR039W,YCL057C-A,YDL004W,YDL067C,YDR231C,YDR322C-A,YDR377W,YDR529C,YGL187C,YHR001W-A,YHR037W,YHR051W,YIL111W,YJR077C,YKL016C,YKL137W,YKL148C,YKL195W,YKR016W,YLL041C,YLR203C,YML110C,YMR097C,YMR241W,YMR302C,YNL052W,YOL077W-A,YOL096C,YOR065W,YOR125C,YOR176W,YOR356W,YPL078C,YPL099C	COX2,COR1,CMC2,ATP3,MIC10,ATP16,COX9,COX20,TIM11,ATP17,QCR7,COX4,QCR10,PUT2,COX6,COX5B,MIR1,ATP7,CMC1,SDH1,MIA40,MIC60,SDH2,MSS51,COQ5,MTG1,YHM2,YME2,COX5A,ATP19,COQ3,CYT1,CAT5,HEM15,CIR2,ATP4,INA17	4.49e-9	4.46e-7	Mitochondrion inner membrane
